taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
9355323	Neoponera carinulata (Roger, 1861)	1319966	Pachycondyla carinulata (Roger, 1861)	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pachycondyla	1319685	Pachycondyla carinulata	1319966	NE
9375033	Plegadis chihi (Vieillot, 1817)	9375033	Plegadis chihi (Vieillot, 1817)	348	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Threskiornithidae	5288	Plegadis	8171676	Plegadis chihi	9375033	LC
9632091	Azya scutata Mulsant, 1850	9632091	Azya scutata Mulsant, 1850	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Coccinellidae	7782	Azya	1043627	Azya scutata	9632091	NE
10458967	BOLD:ADE7415	10458967	BOLD:ADE7415	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
10509555	BOLD:AAA8018	10509555	BOLD:AAA8018	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pipridae	5270	Pipra	2487619	Pipra pipra	2487639	
10716459	BOLD:ADE6870	10716459	BOLD:ADE6870	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
10738562	Gelastocoris flavus flavus	10738562	Gelastocoris flavus flavus	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Gelastocoridae	4310	Gelastocoris	2020229	Gelastocoris flavus	9258386	
10785083	BOLD:ADE9176	10785083	BOLD:ADE9176	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780					
10787532	BOLD:ADE9342	10787532	BOLD:ADE9342	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Mordellidae	4746					
10827889	BOLD:ADE4721	10827889	BOLD:ADE4721	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
1319697	Pachycondyla goeldii (Forel, 1912)	1319697	Pachycondyla goeldii (Forel, 1912)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pachycondyla	1319685	Pachycondyla goeldii	1319697	NE
1320697	Acromyrmex balzani (Emery, 1890)	1320697	Acromyrmex balzani (Emery, 1890)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Acromyrmex	1320640	Acromyrmex balzani	1320697	NE
1422323	Metaleptobasis mauritia Williamson, 1915	1422333	Metaleptobasis bicornis (Selys, 1877)	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Coenagrionidae	8577	Metaleptobasis	1422319	Metaleptobasis bicornis	1422333	NE
1425388	Mitragomphus ganzanus Needham, 1944	1426320	Gomphidia kirschii Selys, 1878	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Gomphidae	4486	Gomphidia	1426317	Gomphidia kirschii	1426320	LC
1430304	Protoptila ctenacantha Flint, 1974	1430304	Protoptila ctenacantha Flint, 1974	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Trichoptera	1003	Glossosomatidae	7964	Protoptila	1430267	Protoptila ctenacantha	1430304	NE
1440847	Austrotinodes paraguayensis Flint, 1983	1440847	Austrotinodes paraguayensis Flint, 1983	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Trichoptera	1003	Ecnomidae	7963	Austrotinodes	1440844	Austrotinodes paraguayensis	1440847	NE
1578525	Panacris lucida Gerstaecker, 1857	1578525	Panacris lucida Gerstaecker, 1857	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Stratiomyidae	6923	Panacris	1578522	Panacris lucida	1578525	NE
1625207	Anastrepha curitis Stone, 1942	1625207	Anastrepha curitis Stone, 1942	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Tephritidae	3520	Anastrepha	1624988	Anastrepha curitis	1625207	NE
1641726	Alepia amputonis Quate & Brown, 2004	1641726	Alepia amputonis Quate & Brown, 2004	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Psychodidae	9164	Alepia	1641685	Alepia amputonis	1641726	NE
1642913	Eugenys Quate, 1996	1642913	Eugenys Quate, 1996	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Psychodidae	9164	Eugenys	1642913			
1649437	Sabethes albiprivus Theobald, 1903	1649437	Sabethes albiprivus Theobald, 1903	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Culicidae	3346	Sabethes	1649408	Sabethes albiprivus	1649437	NE
1653717	Culex eastor Dyar, 1920	1653717	Culex eastor Dyar, 1920	37	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Culicidae	3346	Culex	1497010	Culex eastor	1653717	NE
2021356	Lycoderes luteus Funkhouser, 1940	2021356	Lycoderes luteus Funkhouser, 1940	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Membracidae	7889	Lycoderes	2021337	Lycoderes luteus	2021356	NE
2342647	Corydoras caudimaculatus Rössel, 1961	2342647	Corydoras caudimaculatus Rössel, 1961	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Callichthyidae	8975	Corydoras	2342597	Corydoras caudimaculatus	2342647	NE
2343357	Nemuroglanis lanceolatus Eigenmann & Eigenmann, 1889	2343357	Nemuroglanis lanceolatus Eigenmann & Eigenmann, 1889	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Heptapteridae	9226	Nemuroglanis	2343356	Nemuroglanis lanceolatus	2343357	NE
2353152	Colossoma macropomum (Cuvier, 1816)	2353152	Colossoma macropomum (Cuvier, 1816)	100	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Serrasalmidae	4287106	Colossoma	2353151	Colossoma macropomum	2353152	NE
2353896	Tyttocharax Fowler, 1913	2353896	Tyttocharax Fowler, 1913	41	GENUS	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Tyttocharax	2353896			NE
2355239	Steindachnerina insculpta (Fernández-Yépez, 1948)	2355239	Steindachnerina insculpta (Fernández-Yépez, 1948)	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Curimatidae	7204	Steindachnerina	2352147	Steindachnerina insculpta	2355239	LC
2355447	Laemolyta varia (Garman, 1890)	2355447	Laemolyta varia (Garman, 1890)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Anostomidae	7200	Laemolyta	2355434	Laemolyta varia	2355447	NE
2401900	Parapteronotus hasemani (Ellis, 1913)	2401900	Parapteronotus hasemani (Ellis, 1913)	100	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Gymnotiformes	1165	Apteronotidae	3711	Parapteronotus	2401899	Parapteronotus hasemani	2401900	NE
2417919	Negaprion brevirostris (Poey, 1868)	2417919	Negaprion brevirostris (Poey, 1868)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Elasmobranchii	121	Carcharhiniformes	887	Carcharhinidae	2211	Negaprion	2417904	Negaprion brevirostris	2417919	VU
2419331	Potamotrygon henlei (Castelnau, 1855)	2419331	Potamotrygon henlei (Castelnau, 1855)	18	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Elasmobranchii	121	Myliobatiformes	8214029	Potamotrygonidae	2191	Potamotrygon	2419329	Potamotrygon henlei	2419331	LC
2479561	Brotogeris Vigors, 1825	2479561	Brotogeris Vigors, 1825	4	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Brotogeris	2479561			NE
2480295	Charadrius semipalmatus Bonaparte, 1825	2480295	Charadrius semipalmatus Bonaparte, 1825	634	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Charadrius	2480277	Charadrius semipalmatus	2480295	LC
4786927	Hemilucilia semidiaphana (Rondani, 1850)	4786927	Hemilucilia semidiaphana (Rondani, 1850)	38	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Calliphoridae	3335	Hemilucilia	1502738	Hemilucilia semidiaphana	4786927	NE
5000181	Lissonotus biguttatus (Dalman, 1817)	5000181	Lissonotus biguttatus (Dalman, 1817)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cerambycidae	5602	Lissonotus	1107047	Lissonotus biguttatus	5000181	NE
5008018	Gymnognathus ornatus Jordan, 1895	5008018	Gymnognathus ornatus Jordan, 1895	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Anthribidae	4206	Gymnognathus	1166253	Gymnognathus ornatus	5008018	NE
5034122	Camponotus orthocephalus Emery, 1894	5034122	Camponotus orthocephalus Emery, 1894	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus orthocephalus	5034122	NE
5034858	Dolichoderus decollatus Smith, 1858	5034858	Dolichoderus decollatus Smith, 1858	30	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Dolichoderus	1314182	Dolichoderus decollatus	5034858	NE
5229640	Elaenia cristata Pelzeln, 1868	5229640	Elaenia cristata Pelzeln, 1868	2782	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Elaenia	2483089	Elaenia cristata	5229640	LC
5230793	Hirundo rustica erythrogaster Boddaert, 1783	5230793	Hirundo rustica erythrogaster Boddaert, 1783	15	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Hirundo	2489222	Hirundo rustica	9515886	
5962431	Hemigrammus tocantinsi Carvalho, Bertaco & Jerep, 2010	5962431	Hemigrammus tocantinsi Carvalho, Bertaco & Jerep, 2010	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Hemigrammus	2354324	Hemigrammus tocantinsi	5962431	LC
6090213	Pheugopedius genibarbis juruanus (H.Ihering, 1905)	6090213	Pheugopedius genibarbis juruanus (H.Ihering, 1905)	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Pheugopedius	7341112	Pheugopedius genibarbis	7341176	
6091069	Hypocnemis striata implicata Zimmer, 1932	6091069	Hypocnemis striata implicata Zimmer, 1932	18	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Hypocnemis	2490071	Hypocnemis striata	7341385	
6171102	Campylorhamphus trochilirostris snethlageae Zimmer, 1934	6171102	Campylorhamphus trochilirostris snethlageae Zimmer, 1934	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Campylorhamphus	2485916	Campylorhamphus trochilirostris	2485917	
6171152	Hylexetastes stresemanni undulatus Todd, 1925	6171152	Hylexetastes stresemanni undulatus Todd, 1925	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Hylexetastes	2485243	Hylexetastes stresemanni	2485244	
6172265	Schistochlamys melanopis amazonica J.T.Zimmer, 1947	6172265	Schistochlamys melanopis amazonica J.T.Zimmer, 1947	23	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Schistochlamys	2488059	Schistochlamys melanopis	2488064	
6174606	Myiozetetes similis pallidiventris Pinto, 1935	6174606	Myiozetetes similis pallidiventris Pinto, 1935	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Myiozetetes	2482912	Myiozetetes similis	2482913	
7999729	Majeorona bovilla Distant, 1905	7999729	Majeorona bovilla Distant, 1905	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cicadidae	6049	Majeorona	4778590	Majeorona bovilla	7999729	NE
8587879	Coryzorhaphis carneolus Erichson, 1848	8587879	Coryzorhaphis carneolus Erichson, 1848	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Pentatomidae	9650	Coryzorhaphis	4782733	Coryzorhaphis carneolus	8587879	NE
8623823	Rhodnius milesi Carcavallo, Rocha, Galvão & Jurberg, 2001	8623823	Rhodnius milesi Carcavallo, Rocha, Galvão & Jurberg, 2001	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Reduviidae	4324	Rhodnius	4774266	Rhodnius milesi	8623823	NE
8847667	Exora olivacea (Fabricius, 1801)	8847667	Exora olivacea (Fabricius, 1801)	26	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Exora	6757757	Exora olivacea	8847667	NE
9508075	Cacoscelis marginata marginata	9508075	Cacoscelis marginata marginata	2	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Cacoscelis	6757732	Cacoscelis marginata	9241100	
9923900	BOLD:ADS8300	9923900	BOLD:ADS8300	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Myrmicocrypta	1320154	Myrmicocrypta camargoi	10563589	
9966810	Migonemyia migonei França, 1920	9966810	Migonemyia migonei França, 1920	35	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Psychodidae	9164	Migonemyia	5980913	Migonemyia migonei	9966810	NE
10107379	BOLD:ACR5902	10107379	BOLD:ACR5902	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Drosophilidae	5547	Paraliodrosophila	1557476	Paraliodrosophila antennata	1557477	
10351974	BOLD:AAC8515	10351974	BOLD:AAC8515	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Megascops	2497318	Megascops choliba	2497365	
10391147	BOLD:ADK5539	10391147	BOLD:ADK5539	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Culicidae	3346	Culex	1497010	Culex theobaldi	1653721	
10392589	BOLD:AAC3018	10392589	BOLD:AAC3018	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Tolmomyias	2482872	Tolmomyias sulphurescens	2482882	
10719563	BOLD:ADE4811	10719563	BOLD:ADE4811	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Aleyrodidae	4304					
10769224	BOLD:ADE6858	10769224	BOLD:ADE6858	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854					
10808433	BOLD:ADE5785	10808433	BOLD:ADE5785	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Eucnemidae	9644					
10833931	BOLD:ADE5713	10833931	BOLD:ADE5713	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
11138699	Serrapinnus malabarbai Jerep, Dagosta & Ohara, 2018	11138699	Serrapinnus malabarbai Jerep, Dagosta & Ohara, 2018	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Serrapinnus	2353306	Serrapinnus malabarbai	11138699	NE
12217447	BOLD:AEV5210	12217447	BOLD:AEV5210	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Sciaridae	3525					
12221847	BOLD:AEW5511	12221847	BOLD:AEW5511	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Sciaridae	3525					
4342	Formicidae	4342	Formicidae	308	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342					NE
1047302	Disonycha glabrata (Fabricius, 1775)	1047302	Disonycha glabrata (Fabricius, 1775)	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Disonycha	1047297	Disonycha glabrata	1047302	NE
1113039	Appula melancholica Gounelle, 1909	1113039	Appula melancholica Gounelle, 1909	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cerambycidae	5602	Appula	1112888	Appula melancholica	1113039	NE
1320396	Dendromyrmex apicalis Mann, 1916	1320396	Dendromyrmex apicalis Mann, 1916	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Dendromyrmex	1320370	Dendromyrmex apicalis	1320396	NE
1321369	Leptogenys bohlsi Emery, 1896	1321369	Leptogenys bohlsi Emery, 1896	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptogenys	1321215	Leptogenys bohlsi	1321369	NE
1326537	Gnamptogenys relicta (Mann, 1916)	1326537	Gnamptogenys relicta (Mann, 1916)	19	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Gnamptogenys	1326511	Gnamptogenys relicta	1326537	NE
1428779	Diastatops Rambur, 1842	1428779	Diastatops Rambur, 1842	20	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Libellulidae	5936	Diastatops	1428779			NE
1439312	Macrostemum arcuatum (Erichson, 1848)	1439312	Macrostemum arcuatum (Erichson, 1848)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Trichoptera	1003	Hydropsychidae	7966	Macrostemum	1437213	Macrostemum arcuatum	1439312	NE
1658920	Lampria bicolor (Wiedemann, 1828)	1658920	Lampria bicolor (Wiedemann, 1828)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Asilidae	7275	Lampria	1658912	Lampria bicolor	1658920	NE
2023705	Enchenopa albidorsa Fairmaire	2023705	Enchenopa albidorsa Fairmaire	19	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Membracidae	7889	Enchenopa	2023682	Enchenopa albidorsa	2023705	NE
2338702	Hemisorubim platyrhynchos (Valenciennes, 1840)	2338702	Hemisorubim platyrhynchos (Valenciennes, 1840)	147	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Pimelodidae	5163	Hemisorubim	2338701	Hemisorubim platyrhynchos	2338702	NE
2344034	Rhinodoras boehlkei Glodek, Whitmire & Orcés V., 1976	2344034	Rhinodoras boehlkei Glodek, Whitmire & Orcés V., 1976	17	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Doradidae	5150	Rhinodoras	2344027	Rhinodoras boehlkei	2344034	LC
2344054	Rhynchodoras woodsi Glodek, 1976	2344054	Rhynchodoras woodsi Glodek, 1976	34	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Doradidae	5150	Rhynchodoras	2344050	Rhynchodoras woodsi	2344054	NE
2352753	Gnathocharax steindachneri Fowler, 1913	2352753	Gnathocharax steindachneri Fowler, 1913	132	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Acestrorhynchidae	7198	Gnathocharax	2352752	Gnathocharax steindachneri	2352753	LC
2354136	Serrasalmus hollandi Eigenmann, 1915	2354136	Serrasalmus hollandi Eigenmann, 1915	88	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Serrasalmidae	4287106	Serrasalmus	2354116	Serrasalmus hollandi	2354136	NE
2371048	Crenicichla sedentaria Kullander, 1986	2371048	Crenicichla sedentaria Kullander, 1986	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Cichlidae	8522	Crenicichla	2370916	Crenicichla sedentaria	2371048	LC
2480719	Ictinia mississippiensis (A.Wilson, 1811)	2480719	Ictinia mississippiensis (A.Wilson, 1811)	324	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Ictinia	2480718	Ictinia mississippiensis	2480719	LC
2483671	Rhytipterna Reichenbach, 1850	2483671	Rhytipterna Reichenbach, 1850	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Rhytipterna	2483671			NE
2490216	Thamnomanes schistogynus Hellmayr, 1911	2490216	Thamnomanes schistogynus Hellmayr, 1911	515	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Thamnomanes	2490215	Thamnomanes schistogynus	2490216	LC
3260100	Tritaenia Motschoulsky, 1860	1048950	Zygogramma Chevrolat, 1836	1	GENUS	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Zygogramma	1048950			
4726015	Utingaltica Bechyné, 1961	4726015	Utingaltica Bechyné, 1961	10	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Utingaltica	4726015			
4766470	Dyscinetus dytiscoides Arrow, 1911	4766470	Dyscinetus dytiscoides Arrow, 1911	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Scarabaeidae	5840	Dyscinetus	1074554	Dyscinetus dytiscoides	4766470	NE
4995105	Cyclocephala panthera Dechambre, 1979	4995105	Cyclocephala panthera Dechambre, 1979	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Scarabaeidae	5840	Cyclocephala	8329673	Cyclocephala panthera	4995105	NE
5204304	Tetragonopterus maculatus Müller & Troschel, 1845	5204296	Astyanax bimaculatus (Linnaeus, 1758)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Astyanax	6565197	Astyanax bimaculatus	5204296	NE
5208452	Satanoperca acuticeps (Heckel, 1840)	5208452	Satanoperca acuticeps (Heckel, 1840)	199	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Cichlidae	8522	Satanoperca	3241106	Satanoperca acuticeps	5208452	LC
5228245	Galbula leucogastra leucogastra	5228243	Galbula leucogastra Vieillot, 1817	4	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Galbulidae	5244	Galbula	7772409	Galbula leucogastra	5228243	
5230145	Xiphorhynchus guttatus dorbignyanus (Lafresnaye, 1850)	5230145	Xiphorhynchus guttatus dorbignyanus (Lafresnaye, 1850)	6	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Xiphorhynchus	2485513	Xiphorhynchus guttatus	5230139	
5230496	Hylophilus hypoxanthus Pelzeln, 1868	5230496	Hylophilus hypoxanthus Pelzeln, 1868	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vireonidae	9358	Hylophilus	9576765	Hylophilus hypoxanthus	5230496	LC
5993512	Hister curvatus Erichson, 1834	5993512	Hister curvatus Erichson, 1834	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Histeridae	4733	Hister	1044556	Hister curvatus	5993512	NE
5996022	Operclipygus lama Mazur, 1988	5996022	Operclipygus lama Mazur, 1988	15	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Histeridae	4733	Operclipygus	4769614	Operclipygus lama	5996022	NE
6171196	Synallaxis rutilans dissors Zimmer, 1935	6171196	Synallaxis rutilans dissors Zimmer, 1935	7	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Synallaxis	2484925	Synallaxis rutilans	2484963	
6172466	Lanio fulvus fulvus	6172466	Lanio fulvus fulvus	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Lanio	2488279	Lanio fulvus	2488285	
7004247	Gyretes minax Ochs, 1967	7004247	Gyretes minax Ochs, 1967	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Gyrinidae	9646	Gyretes	1034567	Gyretes minax	7004247	NE
7094872	Jacana jacana jacana	7094872	Jacana jacana jacana	22	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Jacanidae	9314	Jacana	2481845	Jacana jacana	2481846	
7191143	Crypturellus atrocapillus atrocapillus	7191143	Crypturellus atrocapillus atrocapillus	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Tinamiformes	726	Tinamidae	9353	Crypturellus	2477492	Crypturellus atrocapillus	2477529	
7552432	Stephanitis parana Drake & Hambleton, 1944	7552432	Stephanitis parana Drake & Hambleton, 1944	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Tingidae	7899	Stephanitis	2020685	Stephanitis parana	7552432	NE
8141629	Herpsilochmus praedictus Cohn-Haft & Bravo, 2013	8141629	Herpsilochmus praedictus Cohn-Haft & Bravo, 2013	282	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Herpsilochmus	2490102	Herpsilochmus praedictus	8141629	LC
8224230	Amazilia bartletti (Gould, 1860)	11040171	Chionomesa lactea bartletti (Gould, 1866)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Chionomesa	4843024	Chionomesa lactea	11070437	LC
9149237	Cryphula affinis (Distant, 1901)	9149237	Cryphula affinis (Distant, 1901)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Rhyparochromidae	4326	Cryphula	2008037	Cryphula affinis	9149237	NE
9196027	Forcipomyia hermosa Utmar & Wirth, 1976	9196027	Forcipomyia hermosa Utmar & Wirth, 1976	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Ceratopogonidae	3340	Forcipomyia	1633624	Forcipomyia hermosa	9196027	NE
